i_bootstrap_repetition,label,loading
80,Weighted-mean FA in tract anterior thalamic radiation (right),0.4111772335943797
81,Weighted-mean FA in tract anterior thalamic radiation (right),0.3557566447760839
82,Weighted-mean FA in tract anterior thalamic radiation (right),0.3723412665229919
83,Weighted-mean FA in tract anterior thalamic radiation (right),0.3546725458437967
84,Weighted-mean FA in tract anterior thalamic radiation (right),0.4263994482918844
85,Weighted-mean FA in tract anterior thalamic radiation (right),0.3938808175028095
86,Weighted-mean FA in tract anterior thalamic radiation (right),0.3495681551002165
87,Weighted-mean FA in tract anterior thalamic radiation (right),0.2843059088996967
88,Weighted-mean FA in tract anterior thalamic radiation (right),0.3901895664538255
89,Weighted-mean FA in tract anterior thalamic radiation (right),0.3428695040579661
90,Weighted-mean FA in tract anterior thalamic radiation (right),0.2539796848621529
91,Weighted-mean FA in tract anterior thalamic radiation (right),0.3922775085586817
92,Weighted-mean FA in tract anterior thalamic radiation (right),0.3795661703429163
93,Weighted-mean FA in tract anterior thalamic radiation (right),0.3428345978987837
94,Weighted-mean FA in tract anterior thalamic radiation (right),0.3813686158880698
95,Weighted-mean FA in tract anterior thalamic radiation (right),0.3337605137746094
96,Weighted-mean FA in tract anterior thalamic radiation (right),0.341169510656309
97,Weighted-mean FA in tract anterior thalamic radiation (right),0.3340385118654104
98,Weighted-mean FA in tract anterior thalamic radiation (right),0.30379990386764
99,Weighted-mean FA in tract anterior thalamic radiation (right),0.3191896853462928
0,Weighted-mean FA in tract cingulate gyrus part of cingulum (left),0.3403526672169235
